census_subdivision_id,province_id,province,type,municipality,year,source_page_url,document_url,document_path
5951043,59,British Columbia,Town,Smithers,2018,https://www.smithers.ca/town-hall/policies/annual-report,https://www.smithers.ca/sites/default/files/2022-03/2018_ANNUAL_REPORT.pdf,lake/59/5951043/financial_statement_2018.pdf
5951043,59,British Columbia,Town,Smithers,2017,https://www.smithers.ca/town-hall/policies/annual-report,https://www.smithers.ca/sites/default/files/2022-03/2017_Annual_Report_.pdf,lake/59/5951043/financial_statement_2017.pdf
5951043,59,British Columbia,Town,Smithers,2016,https://www.smithers.ca/town-hall/policies/annual-report,https://www.smithers.ca/sites/default/files/2022-03/2016_Annual_Report_-_FINAL.pdf,lake/59/5951043/financial_statement_2016.pdf
5951043,59,British Columbia,Town,Smithers,2015,https://www.smithers.ca/town-hall/policies/annual-report,https://www.smithers.ca/sites/default/files/2022-03/2015_Annual_Report_-_Official.pdf,lake/59/5951043/financial_statement_2015.pdf
5951043,59,British Columbia,Town,Smithers,2014,https://www.smithers.ca/town-hall/policies/annual-report,https://www.smithers.ca/sites/default/files/2022-03/2014_Annual_Report_-_Official.pdf,lake/59/5951043/financial_statement_2014.pdf
5951043,59,British Columbia,Town,Smithers,2013,https://www.smithers.ca/town-hall/policies/annual-report,https://www.smithers.ca/sites/default/files/2022-03/2013_Annual_Report_-_Official.pdf,lake/59/5951043/financial_statement_2013.pdf
5951043,59,British Columbia,Town,Smithers,2012,https://www.smithers.ca/town-hall/policies/annual-report,https://www.smithers.ca/sites/default/files/2022-03/2012_Annual_Report__Financials.pdf,lake/59/5951043/financial_statement_2012.pdf
5951043,59,British Columbia,Town,Smithers,2011,https://www.smithers.ca/town-hall/policies/annual-report,https://www.smithers.ca/sites/default/files/2022-03/2011_Annual_Report.pdf,lake/59/5951043/financial_statement_2011.pdf
5951043,59,British Columbia,Town,Smithers,2010,https://www.smithers.ca/town-hall/policies/annual-report,https://www.smithers.ca/sites/default/files/2022-03/2010_Annual_Report.pdf,lake/59/5951043/financial_statement_2010.pdf
5951043,59,British Columbia,Town,Smithers,2009,https://www.smithers.ca/town-hall/policies/annual-report,https://www.smithers.ca/sites/default/files/2022-03/2009_Annual_Report.pdf,lake/59/5951043/financial_statement_2009.pdf
5937024,59,British Columbia,Township,Spallumcheen,2012,https://spallumcheen.civicweb.net/filepro/documents/7032/,https://spallumcheen.civicweb.net/document/7109,lake/59/5937024/financial_statement_2012.pdf
5937024,59,British Columbia,Township,Spallumcheen,2011,https://spallumcheen.civicweb.net/filepro/documents/7032/,https://spallumcheen.civicweb.net/document/7091,lake/59/5937024/financial_statement_2011.pdf
5937024,59,British Columbia,Township,Spallumcheen,2010,https://spallumcheen.civicweb.net/filepro/documents/7032/,https://spallumcheen.civicweb.net/document/7067,lake/59/5937024/financial_statement_2010.pdf
5937024,59,British Columbia,Township,Spallumcheen,2009,https://spallumcheen.civicweb.net/filepro/documents/7032/,https://spallumcheen.civicweb.net/document/7043,lake/59/5937024/financial_statement_2009.pdf
5937024,59,British Columbia,Township,Spallumcheen,2008,https://spallumcheen.civicweb.net/filepro/documents/7032/,https://spallumcheen.civicweb.net/document/7041,lake/59/5937024/financial_statement_2008.pdf
5937024,59,British Columbia,Township,Spallumcheen,2006,https://spallumcheen.civicweb.net/filepro/documents/7032/,https://spallumcheen.civicweb.net/document/7754,lake/59/5937024/financial_statement_2006.pdf
5937024,59,British Columbia,Township,Spallumcheen,2004,https://spallumcheen.civicweb.net/filepro/documents/7032/,https://spallumcheen.civicweb.net/document/7738,lake/59/5937024/financial_statement_2004.pdf
5937024,59,British Columbia,Township,Spallumcheen,2003,https://spallumcheen.civicweb.net/filepro/documents/7032/,https://spallumcheen.civicweb.net/document/7727,lake/59/5937024/financial_statement_2003.pdf
5901006,59,British Columbia,District,Sparwood,2024,https://sparwood.civicweb.net/filepro/documents/48923/,https://sparwood.civicweb.net/document/162415,lake/59/5901006/financial_statement_2024.pdf
5901006,59,British Columbia,District,Sparwood,2023,https://sparwood.civicweb.net/filepro/documents/48923/,https://sparwood.civicweb.net/document/150302,lake/59/5901006/financial_statement_2023.pdf
5931006,59,British Columbia,District,Squamish,2024,https://squamish.ca/government-and-administration/financial-services/budget-financial-statements-and-annual-reports/,https://squamish.ca/assets/annual-report/2024-District-of-Squamish-Annual-Report-web.pdf,lake/59/5931006/financial_statement_2024.pdf
5931006,59,British Columbia,District,Squamish,2023,https://squamish.ca/government-and-administration/financial-services/budget-financial-statements-and-annual-reports/,https://squamish.ca/assets/annual-report/District-of-Squamish-2023-Annual-Report.pdf,lake/59/5931006/financial_statement_2023.pdf
5931006,59,British Columbia,District,Squamish,2022,https://squamish.ca/government-and-administration/financial-services/budget-financial-statements-and-annual-reports/,https://squamish.ca/assets/annual-report/2022-Annual-Report-web.pdf,lake/59/5931006/financial_statement_2022.pdf
5931006,59,British Columbia,District,Squamish,2021,https://squamish.ca/government-and-administration/financial-services/budget-financial-statements-and-annual-reports/,https://squamish.ca/assets/annual-report/2021-Annual-Report.pdf,lake/59/5931006/financial_statement_2021.pdf
5931006,59,British Columbia,District,Squamish,2020,https://squamish.ca/government-and-administration/financial-services/budget-financial-statements-and-annual-reports/,https://squamish.ca/assets/annual-report/District-of-Squamish-2020-Annual-Report.pdf,lake/59/5931006/financial_statement_2020.pdf
5931006,59,British Columbia,District,Squamish,2019,https://squamish.ca/government-and-administration/financial-services/budget-financial-statements-and-annual-reports/,https://squamish.ca/assets/annual-report/331db28de2/2019-Annual-Report-with-financial-statements.pdf,lake/59/5931006/financial_statement_2019.pdf
5931006,59,British Columbia,District,Squamish,2018,https://squamish.ca/government-and-administration/financial-services/budget-financial-statements-and-annual-reports/,https://squamish.ca/assets/annual-report/b5be25f474/2018-Annual-Report.pdf,lake/59/5931006/financial_statement_2018.pdf
5931006,59,British Columbia,District,Squamish,2017,https://squamish.ca/government-and-administration/financial-services/budget-financial-statements-and-annual-reports/,https://squamish.ca/assets/annual-report/c8faf3bce7/2017_Annual_Report-hyperlinks.pdf,lake/59/5931006/financial_statement_2017.pdf
5931006,59,British Columbia,District,Squamish,2016,https://squamish.ca/government-and-administration/financial-services/budget-financial-statements-and-annual-reports/,https://squamish.ca/assets/Uploads/8a2da9c498/2016-Annual-Report-FINAL.pdf,lake/59/5931006/financial_statement_2016.pdf
5931006,59,British Columbia,District,Squamish,2015,https://squamish.ca/government-and-administration/financial-services/budget-financial-statements-and-annual-reports/,https://squamish.ca/assets/annual-report/5266795976/2015-Annual-Report-web.pdf,lake/59/5931006/financial_statement_2015.pdf
5931006,59,British Columbia,District,Squamish,2014,https://squamish.ca/government-and-administration/financial-services/budget-financial-statements-and-annual-reports/,https://squamish.ca/assets/annual-report/d6ed2dfe53/2014-Annual-Report-web.pdf,lake/59/5931006/financial_statement_2014.pdf
5931006,59,British Columbia,District,Squamish,2013,https://squamish.ca/government-and-administration/financial-services/budget-financial-statements-and-annual-reports/,https://squamish.ca/assets/a41c39dd74/2013-Annual-Report-web.pdf,lake/59/5931006/financial_statement_2013.pdf
5931006,59,British Columbia,District,Squamish,2012,https://squamish.ca/government-and-administration/financial-services/budget-financial-statements-and-annual-reports/,https://squamish.ca/assets/45f1496e66/2012-Annual-Report-web.pdf,lake/59/5931006/financial_statement_2012.pdf
5931006,59,British Columbia,District,Squamish,2011,https://squamish.ca/government-and-administration/financial-services/budget-financial-statements-and-annual-reports/,https://squamish.ca/assets/7b1b15cf7d/SOFI-2011.pdf,lake/59/5931006/financial_statement_2011.pdf
5931006,59,British Columbia,District,Squamish,2010,https://squamish.ca/government-and-administration/financial-services/budget-financial-statements-and-annual-reports/,https://squamish.ca/assets/e58ba392eb/SOFI-2010.pdf,lake/59/5931006/financial_statement_2010.pdf
5931006,59,British Columbia,District,Squamish,2009,https://squamish.ca/government-and-administration/financial-services/budget-financial-statements-and-annual-reports/,https://squamish.ca/assets/annual-report/f9068dfc76/2009-annual-report.pdf,lake/59/5931006/financial_statement_2009.pdf
5931006,59,British Columbia,District,Squamish,2007,https://squamish.ca/government-and-administration/financial-services/budget-financial-statements-and-annual-reports/,https://squamish.ca/assets/annual-report/b32e96d366/2007-Annual-Report.pdf,lake/59/5931006/financial_statement_2007.pdf
BC_RD_24,59,British Columbia,Regional District,Squamish-Lillooet,2024,https://www.slrd.bc.ca/services/financial-services/financial-plans-statements,https://www.slrd.bc.ca/media/file/squamish-lillooet-regional-district-2024-financial-statements,lake/59/BC_RD_24/financial_statement_2024.pdf
BC_RD_24,59,British Columbia,Regional District,Squamish-Lillooet,2023,https://www.slrd.bc.ca/services/financial-services/financial-plans-statements,https://www.slrd.bc.ca/media/6773,lake/59/BC_RD_24/financial_statement_2023.pdf
BC_RD_24,59,British Columbia,Regional District,Squamish-Lillooet,2022,https://www.slrd.bc.ca/services/financial-services/financial-plans-statements,https://www.slrd.bc.ca/sites/default/files/pdfs/finance/SLRD%20Audited%202022%20Financial%20Statements%20-%20FINAL.pdf,lake/59/BC_RD_24/financial_statement_2022.pdf
BC_RD_24,59,British Columbia,Regional District,Squamish-Lillooet,2021,https://www.slrd.bc.ca/services/financial-services/financial-plans-statements,https://www.slrd.bc.ca/sites/default/files/SLRD%202021%20Financial%20Statements%20-%20FINAL.pdf,lake/59/BC_RD_24/financial_statement_2021.pdf
5949032,59,British Columbia,District,Stewart,2024,https://districtofstewart.com/district-hall/district-publications/reports,https://districtofstewart.com/uploads/_annual_reports/DRAFT_2024_Annual_Report.pdf,lake/59/5949032/financial_statement_2024.pdf
5949032,59,British Columbia,District,Stewart,2023,https://districtofstewart.com/district-hall/district-publications/reports,https://districtofstewart.com/uploads/_sofi_reports/2023_SOFI.pdf,lake/59/5949032/financial_statement_2023.pdf
5949032,59,British Columbia,District,Stewart,2022,https://districtofstewart.com/district-hall/district-publications/reports,https://districtofstewart.com/uploads/_annual_reports/2022-Annual-Report_r.pdf,lake/59/5949032/financial_statement_2022.pdf
5949032,59,British Columbia,District,Stewart,2021,https://districtofstewart.com/district-hall/district-publications/reports,https://districtofstewart.com/uploads/_annual_reports/2021-Annual-Report_r.pdf,lake/59/5949032/financial_statement_2021.pdf
5949032,59,British Columbia,District,Stewart,2020,https://districtofstewart.com/district-hall/district-publications/reports,https://districtofstewart.com/uploads/_annual_reports/2020_Annual_Report_Final_.pdf,lake/59/5949032/financial_statement_2020.pdf
5949032,59,British Columbia,District,Stewart,2019,https://districtofstewart.com/district-hall/district-publications/reports,https://districtofstewart.com/uploads/_annual_reports/2019_Annual_Report_DoS.pdf,lake/59/5949032/financial_statement_2019.pdf
5949032,59,British Columbia,District,Stewart,2018,https://districtofstewart.com/district-hall/district-publications/reports,https://districtofstewart.com/uploads/_annual_reports/2018_Annual_Report_r.pdf,lake/59/5949032/financial_statement_2018.pdf
5949032,59,British Columbia,District,Stewart,2017,https://districtofstewart.com/district-hall/district-publications/reports,https://districtofstewart.com/uploads/_annual_reports/2017_Annual_Report_District_of_Stewart_r.pdf,lake/59/5949032/financial_statement_2017.pdf
5949032,59,British Columbia,District,Stewart,2016,https://districtofstewart.com/district-hall/district-publications/reports,https://districtofstewart.com/uploads/_annual_reports/2016_Annual_Report_Financial_Statements_1.pdf,lake/59/5949032/financial_statement_2016.pdf
5949032,59,British Columbia,District,Stewart,2015,https://districtofstewart.com/district-hall/district-publications/reports,https://districtofstewart.com/uploads/_annual_reports/2015_Annual_Report_1.pdf,lake/59/5949032/financial_statement_2015.pdf
5949032,59,British Columbia,District,Stewart,2014,https://districtofstewart.com/district-hall/district-publications/reports,https://districtofstewart.com/uploads/_annual_reports/2014_DISTRICT_Annual_Report_1.pdf,lake/59/5949032/financial_statement_2014.pdf
5949032,59,British Columbia,District,Stewart,2013,https://districtofstewart.com/district-hall/district-publications/reports,https://districtofstewart.com/uploads/_annual_reports/2013_Annual_Report_DOS_r.pdf,lake/59/5949032/financial_statement_2013.pdf
5949032,59,British Columbia,District,Stewart,2012,https://districtofstewart.com/district-hall/district-publications/reports,https://districtofstewart.com/uploads/_annual_reports/2012_Annual_Report_r.pdf,lake/59/5949032/financial_statement_2012.pdf
5949032,59,British Columbia,District,Stewart,2011,https://districtofstewart.com/district-hall/district-publications/reports,https://districtofstewart.com/uploads/_annual_reports/2011_District_of_Stewart_Annual_Report.pdf,lake/59/5949032/financial_statement_2011.pdf
BC_RD_25,59,British Columbia,Regional District,Strathcona,2024,https://srd.ca/government/finance/financial-reporting/,https://srd.ca/wp-content/uploads/2023/03/2024-Comprehensive-Annual-Financial-Report.pdf,lake/59/BC_RD_25/financial_statement_2024.pdf
BC_RD_25,59,British Columbia,Regional District,Strathcona,2023,https://srd.ca/government/finance/financial-reporting/,https://srd.ca/wp-content/uploads/2024/05/2023-Comprehensive-Annual-Financial-Report.pdf,lake/59/BC_RD_25/financial_statement_2023.pdf
BC_RD_25,59,British Columbia,Regional District,Strathcona,2022,https://srd.ca/government/finance/financial-reporting/,https://srd.ca/wp-content/uploads/mp/files/file_groups/files/srd-2022-comprehensive-annual-financial-report-signed.pdf,lake/59/BC_RD_25/financial_statement_2022.pdf
BC_RD_25,59,British Columbia,Regional District,Strathcona,2021,https://srd.ca/government/finance/financial-reporting/,https://srd.ca/wp-content/uploads/mp/files/file_groups/files/2021-comprehensive-annual-financial-report.v2.pdf,lake/59/BC_RD_25/financial_statement_2021.pdf
BC_RD_25,59,British Columbia,Regional District,Strathcona,2020,https://srd.ca/government/finance/financial-reporting/,https://srd.ca/wp-content/uploads/mp/files/file_groups/files/2020-comprehensive-annual-financial-report-final.pdf,lake/59/BC_RD_25/financial_statement_2020.pdf
BC_RD_25,59,British Columbia,Regional District,Strathcona,2019,https://srd.ca/government/finance/financial-reporting/,https://srd.ca/wp-content/uploads/2020/06/2019-Comprehensive-Annual-Financial-Report.pdf,lake/59/BC_RD_25/financial_statement_2019.pdf
BC_RD_25,59,British Columbia,Regional District,Strathcona,2018,https://srd.ca/government/finance/financial-reporting/,https://srd.ca/wp-content/uploads/2019/07/2018AnnualReport_F1R.pdf,lake/59/BC_RD_25/financial_statement_2018.pdf
BC_RD_25,59,British Columbia,Regional District,Strathcona,2017,https://srd.ca/government/finance/financial-reporting/,https://srd.ca/wp-content/uploads/2018/09/SRD_2017_AnnualReport_Final-Signed-1.pdf,lake/59/BC_RD_25/financial_statement_2017.pdf
BC_RD_25,59,British Columbia,Regional District,Strathcona,2016,https://srd.ca/government/finance/financial-reporting/,https://srd.ca/wp-content/uploads/2018/08/2016-SRD-Annual-Report-ONLINE-REDUCED.pdf,lake/59/BC_RD_25/financial_statement_2016.pdf
5915004,59,British Columbia,City,Surrey,2024,https://www.surrey.ca/city-government/city-departments/finance/financial-documents,https://www.surrey.ca/sites/default/files/media/documents/2024-surrey-statement-financial-information.pdf,lake/59/5915004/financial_statement_2024.pdf
5915004,59,British Columbia,City,Surrey,2023,https://www.surrey.ca/city-government/city-departments/finance/financial-documents,https://www.surrey.ca/sites/default/files/media/documents/2023-surrey-statement-financial-information.pdf,lake/59/5915004/financial_statement_2023.pdf
5915004,59,British Columbia,City,Surrey,2022,https://www.surrey.ca/city-government/city-departments/finance/financial-documents,https://www.surrey.ca/sites/default/files/media/documents/2022-surrey-statement-financial-information.pdf,lake/59/5915004/financial_statement_2022.pdf
5915004,59,British Columbia,City,Surrey,2021,https://www.surrey.ca/city-government/city-departments/finance/financial-documents,https://www.surrey.ca/sites/default/files/media/documents/2021SurreyStatementFinancialInformation.pdf,lake/59/5915004/financial_statement_2021.pdf
5915004,59,British Columbia,City,Surrey,2020,https://www.surrey.ca/city-government/city-departments/finance/financial-documents,https://www.surrey.ca/sites/default/files/media/documents/2020_COS_Statement_of_Financial_Information_Web.pdf,lake/59/5915004/financial_statement_2020.pdf
5924030,59,British Columbia,Village,Tahsis,2024,https://villageoftahsis.com/finance-and-other-reports/,https://villageoftahsis.com/wp-content/uploads/2025/06/Village-of-Tahsis-2024-Annual-Report.pdf,lake/59/5924030/financial_statement_2024.pdf
5924030,59,British Columbia,Village,Tahsis,2023,https://villageoftahsis.com/finance-and-other-reports/,https://villageoftahsis.com/wp-content/uploads/2024/06/M2-Village-of-Tahsis-Annual-Report.pdf,lake/59/5924030/financial_statement_2023.pdf
5924030,59,British Columbia,Village,Tahsis,2022,https://villageoftahsis.com/finance-and-other-reports/,https://villageoftahsis.com/wp-content/uploads/2023/07/2022-annual-report.pdf,lake/59/5924030/financial_statement_2022.pdf
5924030,59,British Columbia,Village,Tahsis,2021,https://villageoftahsis.com/finance-and-other-reports/,https://villageoftahsis.com/wp-content/uploads/2022/06/2021-Annual-Report-09-06-2022.pdf,lake/59/5924030/financial_statement_2021.pdf
5924030,59,British Columbia,Village,Tahsis,2020,https://villageoftahsis.com/finance-and-other-reports/,https://villageoftahsis.com/wp-content/uploads/2021/06/M1-2020-Annual-Report-22.06.21-2.pdf,lake/59/5924030/financial_statement_2020.pdf
5924030,59,British Columbia,Village,Tahsis,2019,https://villageoftahsis.com/finance-and-other-reports/,https://villageoftahsis.com/wp-content/uploads/2020/08/M1-2019-Village-of-Tahsis-Annual-Report-signed-copy.pdf,lake/59/5924030/financial_statement_2019.pdf
5924030,59,British Columbia,Village,Tahsis,2018,https://villageoftahsis.com/finance-and-other-reports/,https://villageoftahsis.com/wp-content/uploads/2019/05/2018-Annual-report-and-audited-fs.pdf,lake/59/5924030/financial_statement_2018.pdf
5924030,59,British Columbia,Village,Tahsis,2017,https://villageoftahsis.com/finance-and-other-reports/,https://villageoftahsis.com/wp-content/uploads/2018/05/VIllage-of-Tahsis-Annual-Report-2017.pdf,lake/59/5924030/financial_statement_2017.pdf
5924030,59,British Columbia,Village,Tahsis,2016,https://villageoftahsis.com/finance-and-other-reports/,https://villageoftahsis.com/wp-content/uploads/2016/06/VILLAGE-OF-TAHSIS-ANNUAL-REPORT-2016.pdf,lake/59/5924030/financial_statement_2016.pdf
5924030,59,British Columbia,Village,Tahsis,2015,https://villageoftahsis.com/finance-and-other-reports/,https://villageoftahsis.com/wp-content/uploads/2016/06/Village-of-Tahsis-2015-Annual-Report.pdf,lake/59/5924030/financial_statement_2015.pdf
5951038,59,British Columbia,Village,Telkwa,2024,https://www.telkwa.ca/reports-and-budgets,https://telkwa.civicweb.net/filepro/document/31933/2024%20Annual%20Report.pdf,lake/59/5951038/financial_statement_2024.pdf
5951038,59,British Columbia,Village,Telkwa,2023,https://www.telkwa.ca/reports-and-budgets,https://www.telkwa.ca/_files/ugd/a93d86_1c10ab204294426686f1f2b4c0cccd7b.pdf,lake/59/5951038/financial_statement_2023.pdf
5951038,59,British Columbia,Village,Telkwa,2022,https://www.telkwa.ca/reports-and-budgets,https://www.telkwa.ca/_files/ugd/a93d86_9296b2c7fc514708855d29e2f8f7bc42.pdf,lake/59/5951038/financial_statement_2022.pdf
5951038,59,British Columbia,Village,Telkwa,2021,https://www.telkwa.ca/reports-and-budgets,https://www.telkwa.ca/_files/ugd/a93d86_efc03c2086a74cb3b5f8f0e4bc8e368d.pdf,lake/59/5951038/financial_statement_2021.pdf
5951038,59,British Columbia,Village,Telkwa,2020,https://www.telkwa.ca/reports-and-budgets,https://telkwa.civicweb.net/document/8347,lake/59/5951038/financial_statement_2020.pdf
5951038,59,British Columbia,Village,Telkwa,2019,https://www.telkwa.ca/reports-and-budgets,https://www.telkwa.ca/_files/ugd/a93d86_ac40ab476ccf440ea29f79190379b4f5.pdf,lake/59/5951038/financial_statement_2019.pdf
5949011,59,British Columbia,City,Terrace,2024,https://www.terrace.ca/city-services/finance-taxation,https://www.terrace.ca/sites/default/files/docs/city-hall/finance/FINAL-2024-annual-report.pdf,lake/59/5949011/financial_statement_2024.pdf
5949011,59,British Columbia,City,Terrace,2023,https://www.terrace.ca/city-services/finance-taxation,https://www.terrace.ca/sites/default/files/docs/city-hall/finance/signed-2023-annual-report-FINAL.pdf,lake/59/5949011/financial_statement_2023.pdf
5949011,59,British Columbia,City,Terrace,2022,https://www.terrace.ca/city-services/finance-taxation,https://www.terrace.ca/sites/default/files/docs/city-hall/finance/2022-annual-report-FINAL-WEB.pdf,lake/59/5949011/financial_statement_2022.pdf
5949011,59,British Columbia,City,Terrace,2021,https://www.terrace.ca/city-services/finance-taxation,https://www.terrace.ca/sites/default/files/docs/2021-annual-report-FINAL-WEB.pdf,lake/59/5949011/financial_statement_2021.pdf
5949011,59,British Columbia,City,Terrace,2020,https://www.terrace.ca/city-services/finance-taxation,https://www.terrace.ca/sites/default/files/docs/city-hall/2020-annual-report-final-web.pdf,lake/59/5949011/financial_statement_2020.pdf
5949011,59,British Columbia,City,Terrace,2019,https://www.terrace.ca/city-services/finance-taxation,https://www.terrace.ca/sites/default/files/docs/city-hall/2019-cityofterrace-annual-report-web.pdf,lake/59/5949011/financial_statement_2019.pdf
5949011,59,British Columbia,City,Terrace,2018,https://www.terrace.ca/city-services/finance-taxation,https://www.terrace.ca/sites/default/files/docs/2018_annual_report_final_version_w_financial_statement.pdf,lake/59/5949011/financial_statement_2018.pdf
5949011,59,British Columbia,City,Terrace,2017,https://www.terrace.ca/city-services/finance-taxation,https://www.terrace.ca/sites/default/files/docs/2017_annual_report_final_version_with_financial_statements.pdf,lake/59/5949011/financial_statement_2017.pdf
5949011,59,British Columbia,City,Terrace,2016,https://www.terrace.ca/city-services/finance-taxation,https://www.terrace.ca/sites/default/files/docs/city-services/2016_annual_report_final.pdf,lake/59/5949011/financial_statement_2016.pdf
5949011,59,British Columbia,City,Terrace,2015,https://www.terrace.ca/city-services/finance-taxation,https://www.terrace.ca/sites/default/files/docs/city-hall/finance/2015_annual_report.pdf,lake/59/5949011/financial_statement_2015.pdf
5949011,59,British Columbia,City,Terrace,2014,https://www.terrace.ca/city-services/finance-taxation,https://www.terrace.ca/sites/default/files/docs/city-services/2014_-_annual_report_final_1.pdf,lake/59/5949011/financial_statement_2014.pdf
5949011,59,British Columbia,City,Terrace,2013,https://www.terrace.ca/city-services/finance-taxation,https://www.terrace.ca/sites/default/files/docs/city-services/2013_annual_report.pdf.pdf,lake/59/5949011/financial_statement_2013.pdf
5949011,59,British Columbia,City,Terrace,2012,https://www.terrace.ca/city-services/finance-taxation,https://www.terrace.ca/sites/default/files/docs/city-services/2012_annual_report.pdf,lake/59/5949011/financial_statement_2012.pdf
5949011,59,British Columbia,City,Terrace,2011,https://www.terrace.ca/city-services/finance-taxation,https://www.terrace.ca/sites/default/files/docs/city-services/2011_annual_report.pdf,lake/59/5949011/financial_statement_2011.pdf
5905014,59,British Columbia,City,Trail,2024,https://trail.ca/en/inside-city-hall/reports-and-publications.aspx,https://trail.ca/en/inside-city-hall/resources/Finance-Reports/2024-Annual-Report_FINAL.pdf,lake/59/5905014/financial_statement_2024.pdf
5905014,59,British Columbia,City,Trail,2023,https://trail.ca/en/inside-city-hall/reports-and-publications.aspx,https://trail.ca/en/inside-city-hall/2023-Annual-Report_FINAL.pdf,lake/59/5905014/financial_statement_2023.pdf
5905014,59,British Columbia,City,Trail,2022,https://trail.ca/en/inside-city-hall/reports-and-publications.aspx,https://trail.ic10.esolg.ca/en/inside-city-hall/resources/Finance-Reports/2022AnnualReportFinal.pdf,lake/59/5905014/financial_statement_2022.pdf
5905014,59,British Columbia,City,Trail,2021,https://trail.ca/en/inside-city-hall/reports-and-publications.aspx,https://trail.ic10.esolg.ca/en/inside-city-hall/resources/Finance-Reports/Trail-Annual-Report-Compiled---YE2021---01.pdf,lake/59/5905014/financial_statement_2021.pdf
5955003,59,British Columbia,District,Tumbler Ridge,2023,https://www.districtoftumblerridge.ca/p/reports,https://tumblerridgedist.municipalwebsites.ca/ckfinder/connector?command=Proxy&lang=en&type=Files&currentFolder=%2F&hash=c245c263ce0eced480effe66bbede6b4d46c15ae&fileName=DTR_AnnualReport_2023_Approved.pdf,lake/59/5955003/financial_statement_2023.pdf
5955003,59,British Columbia,District,Tumbler Ridge,2022,https://www.districtoftumblerridge.ca/p/reports,https://tumblerridgedist.municipalwebsites.ca/ckfinder/connector?command=Proxy&lang=en&type=Files&currentFolder=%2F&hash=c245c263ce0eced480effe66bbede6b4d46c15ae&fileName=01%20%20SOFI%20Report%202022-Final.pdf,lake/59/5955003/financial_statement_2022.pdf
5955003,59,British Columbia,District,Tumbler Ridge,2021,https://www.districtoftumblerridge.ca/p/reports,https://tumblerridgedist.municipalwebsites.ca/ckfinder/connector?command=Proxy&lang=en&type=Files&currentFolder=%2F&hash=c245c263ce0eced480effe66bbede6b4d46c15ae&fileName=2021%20Annual%20Report_Final.pdf,lake/59/5955003/financial_statement_2021.pdf
5923019,59,British Columbia,District,Ucluelet,2024,https://ucluelet.ca/government/finance/financial-reports/,https://ucluelet.ca/wp-content/uploads/2025/09/District-of-Ucluelet-Financial-Statements-2024.pdf,lake/59/5923019/financial_statement_2024.pdf
5923019,59,British Columbia,District,Ucluelet,2023,https://ucluelet.ca/government/finance/financial-reports/,https://ucluelet.ca/wp-content/uploads/2025/06/District_of_Ucluelet_Financial_Statements_2023.pdf,lake/59/5923019/financial_statement_2023.pdf
5923019,59,British Columbia,District,Ucluelet,2022,https://ucluelet.ca/government/finance/financial-reports/,https://ucluelet.ca/wp-content/uploads/2025/06/District_of_Ucluelet_FS_2022.pdf,lake/59/5923019/financial_statement_2022.pdf
5923019,59,British Columbia,District,Ucluelet,2021,https://ucluelet.ca/government/finance/financial-reports/,https://ucluelet.ca/wp-content/uploads/2025/06/District_of_Ucluelet_Financial_Statements_2021.pdf,lake/59/5923019/financial_statement_2021.pdf
5923019,59,British Columbia,District,Ucluelet,2020,https://ucluelet.ca/government/finance/financial-reports/,https://ucluelet.ca/wp-content/uploads/2025/06/Audited_Financial_Stmts_2020.pdf,lake/59/5923019/financial_statement_2020.pdf
5923019,59,British Columbia,District,Ucluelet,2019,https://ucluelet.ca/government/finance/financial-reports/,https://ucluelet.ca/wp-content/uploads/2025/06/Audited_Financial_Stmts_2019.pdf,lake/59/5923019/financial_statement_2019.pdf
5923019,59,British Columbia,District,Ucluelet,2018,https://ucluelet.ca/government/finance/financial-reports/,https://ucluelet.ca/wp-content/uploads/2025/06/2018_SOFI_Report_Final_Signed.pdf,lake/59/5923019/financial_statement_2018.pdf
5953007,59,British Columbia,Village,Valemount,2024,https://valemount.ca/village-office/documents-publications/financial-reports/,https://valemount.ca/wp-content/uploads/2025/07/2024-Audited-Financials.pdf,lake/59/5953007/financial_statement_2024.pdf
5953007,59,British Columbia,Village,Valemount,2023,https://valemount.ca/village-office/documents-publications/financial-reports/,https://valemount.ca/wp-content/uploads/2024/05/2023-Audited-Financials.pdf,lake/59/5953007/financial_statement_2023.pdf
5953007,59,British Columbia,Village,Valemount,2022,https://valemount.ca/village-office/documents-publications/financial-reports/,https://valemount.ca/wp-content/uploads/2023/06/2022-Audited-Financials.pdf,lake/59/5953007/financial_statement_2022.pdf
5953007,59,British Columbia,Village,Valemount,2021,https://valemount.ca/village-office/documents-publications/financial-reports/,https://valemount.ca/uploads/2021-Audited-Financials.pdf,lake/59/5953007/financial_statement_2021.pdf
5953007,59,British Columbia,Village,Valemount,2020,https://valemount.ca/village-office/documents-publications/financial-reports/,https://valemount.ca/uploads/2020-Audited-Financials.pdf,lake/59/5953007/financial_statement_2020.pdf
5953007,59,British Columbia,Village,Valemount,2019,https://valemount.ca/village-office/documents-publications/financial-reports/,https://valemount.ca/uploads/2019-Audited-Financials.pdf,lake/59/5953007/financial_statement_2019.pdf
5953007,59,British Columbia,Village,Valemount,2018,https://valemount.ca/village-office/documents-publications/financial-reports/,https://valemount.ca/uploads/2018-Audited-Financials.pdf,lake/59/5953007/financial_statement_2018.pdf
